google_place_id,station_name,address,latitude,longitude,business_status,primary_type,types,district,is_operational,likely_private,access_guess
ChIJOwMH4IeszTERFMYt_coYLrw,Virta Charging Station,"1, Jalan Remia 5, Bandar Botanik, 41200 Klang, Selangor, Malaysia",2.9982526,101.4452919,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Klang,True,False,likely-public
ChIJK3cLqp2rzTERbMtuUlQRq0w,ChargeSINI Charging Station,"Econsave Pandamaran, Taman Perindustrian Pandamaran, 42000 Klang, Selangor, Malaysia",2.9949839999999996,101.4197018,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Klang,True,False,likely-public
ChIJI-lVL4SszTERHN2j327QL1Y,ChargEV Charging Station,"82623, Jalan Langat, Bandar Bukit Tinggi 2, 41200 Pelabuhan Klang, Selangor, Malaysia",3.0022283,101.4419131,CLOSED_TEMPORARILY,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Klang,False,False,likely-public
ChIJLyJTL32szTERX7Mp4svnYhI,Gentari Charging Station,"AEON Bukit Tinggi Mall, Bandar Bukit Tinggi 2, 41200 Pelabuhan Klang, Selangor, Malaysia",2.9947939,101.44459359999999,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Klang,True,False,likely-public
ChIJ93Z_vXyszTER6UsGB7Ui4VE,ChargeSINI Charging Station,"The Canvas Hotel, Persiaran Batu Nilam 16, Bandar Bukit Tinggi 2, 41200 Klang, Selangor, Malaysia",2.9927972,101.4438584,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Klang,True,False,likely-public
ChIJh3tZI32szTER0KJTnYhfRA8,Gentari Charging Station,"Bandar Bukit Tinggi 2, 41200 Port Klang, Sela, Bandar Bukit Tinggi 2, 41200 Port Klang, Selangor, Malaysia",2.9950511,101.44418619999999,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Klang,True,False,likely-public
ChIJVWTHIH2szTERUBr5aLtK3OM,ChargEV Charging Station,"g18, Persiaran Batu Nilam 1, Bandar Bukit Tinggi 2, 41200 Klang, Selangor, Malaysia",2.994566,101.444148,CLOSED_TEMPORARILY,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Klang,False,False,likely-public
ChIJYXvhintUzDER92Rruv9K1Mc,chargEV Charging Station,"22, Jalan Inang 9c, Bandar Bukit Raja, 41050 Klang, Selangor, Malaysia",3.0807895,101.4267089,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Klang,True,False,likely-public
ChIJh80gqOZVzDERAka8bxOVFvs,Din Aircond Enterprise,"22, jln 4l/ku4, tmn dagang, Kampung Rantau Panjang, 42100 Klang, Selangor, Malaysia",3.0552466999999996,101.4104923,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Klang,True,False,likely-public
ChIJ9doqjQ1VzDERvyXrsVNMukI,Quantum Deepmatrix Trading,"238-2 Jalan Kg Sungai Bertih pelabuhan klang, Teluk Gadong, 41010 Klang, Selangor, Malaysia",3.0372106999999997,101.4243807,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Klang,True,False,likely-public
ChIJ74fG_COtzTER2o1i5LTjnvs,DC Handal Charging Station,"WCE E32, 3204, SAE Toll Plaza, Batu 6, Jalan Kebun, Kampung Jawa, 42000 Klang, Selangor, Malaysia",2.9861795,101.491095,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Klang,True,False,likely-public
ChIJdRH6QACtzTERseiVS_9SiOo,EVLUTION Charging Station,"37, Jln Jed 3, Bandar Parklands, 41200 Klang, Selangor, Malaysia",2.9733212,101.46067520000001,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Klang,True,False,likely-public
ChIJHXGgLACtzTER8nb1SViq_SI,SFA Charging Station,"Lot 16056, Lorong 3, Taman Alam Shah, 41050 Klang, Selangor, Malaysia",3.0318503,101.47233100000001,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Klang,True,False,likely-public
ChIJ1SgnOlVTzDERfUq10jKEWmU,Electric Vehicle Charging Station,"Hicom Town Centre, No 43, Jalan Kota Raja F27/F, Seksyen 27, 40400 Shah Alam, Selangor, Malaysia",3.0164001,101.4676729,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Klang,True,False,likely-public
ChIJV-DSQgBTzDERttbHBgPH3rY,ChargEV Charging Station,"40170 Shah Alam, Selangor, Malaysia",3.0951391,101.48174309999999,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJT5uiIlBTzDERaGWIKG-JXos,chargEV Charging Station,"Lorong Perbandaran, Kawasan 1, 41200 Klang, Selangor, Malaysia",3.0445594999999996,101.4445389,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Klang,True,False,likely-public
ChIJX5jqCuRTzDERvEsG5Qiv7Wk,Gentari Charging Station,"13, Jln Setia Murni AH U13/AH, Alam Nusantara, 40170 Shah Alam, Selangor, Malaysia",3.1098459,101.4496217,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJOREMa-NSzDER1XzM00yWbBI,Tesla Supercharger,"LG1 Parking, Finance Avenue, I-city, 40000 Shah Alam, Selangor, Malaysia",3.0632213,101.4833821,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJQwQmE_lTzDERR1Gh8zu6v1Y,Shell Recharge Charging Station,"1, Jalan Multimedia, I-city, 40000 Shah Alam, Selangor, Malaysia",3.062357,101.481606,CLOSED_TEMPORARILY,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,False,False,likely-public
ChIJEWiYVcNTzDERbfANaMc3Efo,chargEV Charging Station,"WELCOME CENTRE, Setia Alam, 40170 Shah Alam, Selangor, Malaysia",3.1047258,101.46227979999999,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJXWU51t1SzDERtpw4JhDBdQ8,ChargeSINI Charging Station,"Ken Rimba Condominium, 1, Jalan Lengkuas 16/26, Seksyen 16, 40200 Shah Alam, Selangor, Malaysia",3.0533995,101.4851001,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Klang,True,False,likely-public
ChIJYR2ztgZTzDERDSW1ImPiejk,chargEV Charging Station,"Lebuhraya Baru Lembah Klang, Taman Perindustrian Bukit Raja Selatan, 40000 Shah Alam, Selangor, Malaysia",3.07125,101.473259,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Klang,True,False,likely-public
ChIJO9kpZBFTzDERRUGSDqpY6-4,Virta Global Charging Station,"102, Persiaran Rajawali, Bandar Baru Klang, 41150 Klang, Selangor, Malaysia",3.0621396,101.46281259999999,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Klang,True,False,likely-public
ChIJQ1uGKeVTzDERERcjamNjfJA,JomCharge Charging Station,"2, Jln Setia Prima S U13/S, Setia Alam, 40170 Shah Alam, Selangor, Malaysia",3.1076099,101.44559339999999,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJDzsh-uNTzDERGOojAG6yWLs,CDG ENGIE Charging Station,"Jln Setia Murni AH U13/AH, Alam Nusantara, 40170 Shah Alam, Selangor, Malaysia",3.1102493000000004,101.4503658,CLOSED_TEMPORARILY,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,False,False,likely-public
ChIJ37jfhN5TzDERnLQdDaJh7sw,chargEV Charging Station,"680, Jln Setia Dagang AH U13/AH, Alam Nusantara, 40170 Shah Alam, Selangor, Malaysia",3.110268,101.46009699999999,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJT8IwUNxTzDERLN6rvYjaXL8,chargEV Charging Station,"359, Persiaran Setia Dagang, Alam Nusantara, 40170 Shah Alam, Selangor, Malaysia",3.107929,101.46000989999999,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJkZhAa9NTzDERHecgiERVDpU,ChargeSINI Charging Station,"Green Canopy Biz Park, Setia Eco-park, 40170 Shah Alam, Selangor, Malaysia",3.1085007,101.4785144,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJX2zJBTxTzDERhN8s7s_SPlE,ChargeSini Charging Station,"Regency Condominium, Jalan Pelangi, Kawasan 16, 41300 Klang, Selangor, Malaysia",3.0511611,101.46285669999999,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Klang,True,False,likely-public
ChIJq2sFohpTzDERnHpsbzbnWKI,Sgmv Sdn. Bhd.,"Jln Tiara 2C, Bandar Baru Klang, 41150 Klang, Selangor, Malaysia",3.0642620999999997,101.46838389999999,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Klang,True,False,likely-public
ChIJ6xxzD9NTzDERXYlEMZAMOlE,chargEV Charging Station,"2A, Jalan Setia Nusantara U13/22s, Setia Eco-park, 40170 Shah Alam, Selangor, Malaysia",3.1078657,101.4769043,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJ_7jDXdlTzDERzyPbvFOXKUU,chargEV Charging Station,"Alam Nusantara, 40170 Shah Alam, Selangor, Malaysia",3.1100931999999997,101.46363129999999,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJdanAGABRzDERd619ragspNo,SFA Charging Station,"4FV7+56, 40170 Kapar, Selangor, Malaysia",3.1428846,101.4630512,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJgWRhMABRzDERtUELMcd6nKs,EVC Charging Station,"PT 34532, Jalan Setia Alam AR U13/AR, Setia Alam, Section, U13 Shah Alam, 40170 Shah Alam, Selangor, Malaysia",3.1271005,101.46700249999999,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJMV0Bid1TzDER97rTOupoJSM,Audi Charging Station,"7, Persiaran Setia Dagang, Alam Nusantara, 40170 Shah Alam, Selangor, Malaysia",3.1081722,101.4568269,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJW_zZmxFQzDERhlH3aurLhNc,eLoaded Charging Station,"5GH5+PQ, 40160 Shah Alam, Selangor, Malaysia",3.1810902,101.5088025,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJsX89IFlbzDER7nPN7B4v6QY,Gentari Charging Station,"1475, Lebuhraya Kuala Lumpur-Kuala Selangor, 48020 Rawang, Selangor, Malaysia",3.269358,101.509123,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Gombak,True,False,likely-public
ChIJnzLfRV9bzDERLVkK0UZG4sk,Gentari Charging Station,"Kundang, 48020 Rawang, Selangor, Malaysia",3.2713372,101.5067665,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Gombak,True,False,likely-public
ChIJhzqHpI6yzTERwJ0xadOrjAo,chargEV Charging Station,"Persiaran Anggerik Vanilla, Kota Kemuning, 40460 Shah Alam, Selangor, Malaysia",3.0031236,101.5412614,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Klang,True,False,likely-public
ChIJP9tu64CyzTER3j3lXKJ8tpc,Chargesini Charging Station,"Columbia Asia Hospital - Bukit Rimau, Seksyen 32, 40460 Shah Alam, Selangor, Malaysia",2.9973680999999996,101.5287316,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Klang,True,False,likely-public
ChIJMYVW7iSzzTERJG4ySFMMVs4,ChargeSINI Charging Station,"Jalan USJ 25/1B, One City, 47630 Subang Jaya, Selangor, Malaysia",3.0217481999999998,101.5797207,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJxYB6EoGyzTERhnh2cipkybs,JomCharge Charging Station,"Persiaran Sungai Selangor, Bukit Rimau, 40460 Shah Alam, Selangor, Malaysia",2.9995385999999997,101.52839139999999,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Klang,True,False,likely-public
ChIJcS6mhoGyzTERpi7MS3SmnqE,ChargeSINI Charging Station,"GEO, Condominium, Bukit Rimau, 40460 Shah Alam, Selangor, Malaysia",3.0008672,101.52691349999999,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Klang,True,False,likely-public
ChIJq9z__MezzTERfQmPlYaDBBM,ChargeSINI Charging Station,"D'Aman Residences, Jalan Dagang Mas 3, Taman Mas Sepang, 47130 Puchong, Selangor, Malaysia",2.9753894,101.58183389999999,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Sepang,True,False,likely-public
ChIJaQeMJ9mzzTERe4uvFRH2TaU,Next Gen Auto World Sdn Bhd,"C-GF-09 , Ground Floor , Block C, Garden Shoppe One City, Jalan USJ 25/1C, One City, 47650 Subang Jaya, Selangor, Malaysia",3.0207184,101.5797996,OPERATIONAL,car_dealer,car_dealer|electric_vehicle_charging_station|store|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJGfWa9rhNzDERjhZRf7sumNk,Handal Green Mobility Charging Station,"BHPetrol Persiaran Tengku Ampuan 1 Jalan 22, 6, Persiaran Tengku Ampuan, Taman Perindustrian Subang Utama, 40300 Shah Alam, Selangor, Malaysia",3.039879,101.54776659999999,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJObzeMwZTzDERl6Sf1UAALio,Flexi Parking,"No. 13-1, Vestland Commercial Centre, 6, Jalan Juruanalisis U1/35, Hicom-glenmarie Industrial Park, 40150 Shah Alam, Selangor, Malaysia",3.0817080999999997,101.5625773,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJBUn3W3hTzDERLifzjXTpkF0,Electric Vehicle Charging Station,"Wisma MBSA, Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",3.0740159,101.5190538,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJQ44F1V5TzDERA5P3MV38kJU,Exicom Charging Station,"No. 23, 15, 24, Jalan Linggis 15/24, Seksyen 15, 40200 Shah Alam, Selangor, Malaysia",3.0607721,101.5232851,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJGRND8y9NzDER-90EqLm5UxI,Virta Global Charging Station,"Westbound Shah Alam Expressway, 1, Jalan TP 5, Taman Perindustrian UEP, 47600 Subang Jaya, Selangor, Malaysia",3.0444538,101.56025919999999,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJ6yRQrJtTzDERa3rYdYMF_CY,Shell Recharge Charging Station,"Jalan Tengku Ampuan Zabedah 2 E9/E, Seksyen 9, 40100 Shah Alam, Selangor, Malaysia",3.0842261,101.5234136,CLOSED_TEMPORARILY,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,False,False,likely-public
ChIJM12bfbdNzDERM3Z1Y-hsRYQ,ChargeSINI Charging Station,"Utropolis Suites, 1, Jalan Kontraktor U1/14, Hicom-glenmarie Industrial Park, 40150 Shah Alam, Selangor, Malaysia",3.0910701,101.55896,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJHSKT1utNzDERk4x6_c4fWlc,chargEV Charging Station,"ELITE, Bukit Jelutong, 40150 Shah Alam, Selangor, Malaysia",3.0989614,101.5441491,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJeRarun5SzDERZXBg-uIcQ3o,chargEV Charging Station,"7, Persiaran Masjid, Seksyen 14, 40100 Shah Alam, Selangor, Malaysia",3.0790189999999997,101.51983899999999,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJbe5-oQ5NzDERwA2N8TJUFFc,ChargeSINI Charging Station,"Alam Sanjung Service Apartment, Jln Budiman 22/3, Seksyen 22, 40300 Shah Alam, Selangor, Malaysia",3.0683152,101.55361049999999,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJH3geHgJPzDER7cAAsQi0n34,Shell Recharge Charging Station,"Level B1, Megah Rise Mall, Persiaran Gerbang Utama, Bukit Jelutong, 47301 Shah Alam, Selangor, Malaysia",3.1145321,101.5292941,CLOSED_TEMPORARILY,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,False,False,likely-public
ChIJ6TbvBXhSzDERWBi41AXxf1I,ChargeSINI Charging Station,"Concorde Hotel, C9/C, Jalan Tengku Ampuan Zabedah, Seksyen 9, 40100 Shah Alam, Selangor, Malaysia",3.083955,101.5243994,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJ01dkXWpTzDER1o9PM6wTm_A,Electric Vehicle Charging Station,"SA1-5-13, Vista Alam, Seksyen 14, 4000, Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",3.0695295,101.5247152,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJDWATjFpMzDERigU0szsj9rU,ChargeSini Charging Station,"Jalan SS 16/1, Ss 16, 40150 Subang Jaya, Selangor, Malaysia",3.0822943,101.5835221,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJYw3zfmlNzDERbvJl1OPQabA,Gentari Charging Station,"Lot 1, Jalan Singa 20/1, Seksyen 20, 40300 Shah Alam, Selangor, Malaysia",3.0575069,101.54162810000001,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJQ9hE4XdNzDERjQWKG2SUqVw,chargEV Charging Station,"Jalan Aerobik 13/43, Seksyen 13, 40100 Shah Alam, Selangor, Malaysia",3.0742729,101.53729330000002,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJs2dnL8BNzDEREybtCcYmWUk,ChargEV,"Petronas Kesas Arah Barat, 40400 Subang Jaya, Selangor, Malaysia",3.0502194,101.5633739,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJdQMqxoZSzDERymAthIzwckA,chargEV Charging Station,"14, Jalan Perbadanan, Seksyen 14, 40000 Shah Alam, Selangor, Malaysia",3.0713284,101.5184319,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJR6d3nHdSzDERCXZnuN5kAsY,ChargeSINI Charging Station,"Smile Hotel, Jalan Tengku Ampuan Zabedah G 9/G, Seksyen 9, 40100 Shah Alam, Selangor, Malaysia",3.0854087999999997,101.5221914,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJJSLlK8NMzDERe9tBlfwkjWk,chargEV Charging Station,"Stadium MPSJ, 16, Persiaran Bakti, Usj 5, 47610 Subang Jaya, Selangor, Malaysia",3.051687,101.58186979999999,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJKQA1DE1MzDERvUDLvpiKjI0,ChargeSINI Charging Station,"CHINT GLOBAL (MALAYSIA), Jln Pelukis U1/46B, Kawasan Perindustrian Temasya, 40150 Shah Alam, Selangor, Malaysia",3.0854535,101.57260169999999,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJsVTSHJhPzDERsLu9ArpUPw4,BYD Ara Damansara - Sime Beyond Auto,"Block 1, Sime Darby Motors City, 6, Jln PJU 1A/7, Ara Damansara, 47301 Petaling Jaya, Selangor, Malaysia",3.1156463999999997,101.57009670000001,OPERATIONAL,car_dealer,car_dealer|electric_vehicle_charging_station|store|transportation_service|service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJC9bU3HVNzDEROXsu4xLarOc,JomCharge Charging Station,"Block G, No. 2, Jln PJU 1A/7, Ara Damansara, 47301 Petaling Jaya, Selangor, Malaysia",3.1128442,101.5745501,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJp83ypX9OzDERWDorgXL-WA0,Virta Global Charging Station,"6, Jalan PJU 1A/7, U 3, 47301 Petaling Jaya, Selangor, Malaysia",3.1153036,101.56790060000002,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJ85dOL7JPzDERLLonqvIzORA,Shell Recharge Charging Station,"11, Jalan Teknologi, Taman Sains Selangor, 47810 Petaling Jaya, Selangor, Malaysia",3.149032,101.578886,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJuV9s9UVPzDERdovKFgFtqJg,Electric Vehicle Charging Station,"2952, Jalan Paya Jaras Tengah 665, Kampung Paya Jaras Tengah, 47000 Sungai Buloh, Selangor, Malaysia",3.1552522,101.57216799999999,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJtUAIb5ZPzDERraN5JEr-sL8,Powered by RISE Charging Station,"20, Jalan Teknologi 3/4, Kota Damansara, 47810 Petaling Jaya, Selangor, Malaysia",3.1515614999999997,101.57016209999999,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJ_9InYxFPzDERLylKU423nDM,Porsche Destination Charging,"M2 – 8 – 3A Tower 2, Sime Darby Motors City, 6, Jalan PJU 1A/7, Ara Damansara, 47301 Petaling Jaya, Selangor, Malaysia",3.1150354,101.56820599999999,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJ14gcZeFOzDERMIFN0f7GEMw,ChargeSINI Charging Station,"2A, Persiaran Surian Tropicana Indah, PJU 3, Kota Damansara, 47410, Tropicana Indah, 47810 Petaling Jaya, Selangor, Malaysia",3.1495045999999998,101.5878919,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJ16vdvipMzDERp-QSVCohgfY,ChargeSINI Charging Station,"Persiaran Golf, Lakeview Resort Saujana, 40150 Shah Alam, Selangor, Malaysia",3.1124446999999997,101.5714199,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJtYJydgdPzDERT6Rrs54fWFM,NISSAN Charging Station,"No. 34 & 36, Jalan Teknologi 3/1, Taman Sains Selangor, 47810 Petaling Jaya, Selangor, Malaysia",3.1601762,101.5713033,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJhaugyi5MzDERXl4q5mEKi1c,BMW Destination Charging Station,"Persiaran Golf, Seksyen U2 Saujana, 40150 Shah Alam, Selangor, Malaysia",3.10846,101.57739,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJSZGiBIJOzDERXTSZ02q60xg,BMW Destination Charging Station,"79, Jalan PJU 1a/2, Taipan 2 Damansara, 47301 Petaling Jaya, Selangor, Malaysia",3.11399,101.57636,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJv421MyxMzDERSWBJgkpHlas,JomCharge Charging Station,"4H4G+G2, Saujana, 40150 Shah Alam, Selangor, Malaysia",3.1063134,101.5750631,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJxWBZwX9OzDERVnDHOLxwWzo,GO TO-U Charging Station,"6, Jalan PJU 1A/7, U 3, 47301 Petaling Jaya, Selangor, Malaysia",3.1150130999999996,101.5691942,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJ_fXn4F1PzDERiQaxPKRukGE,Renergy,"Tower B, Emporis Residence, Persiaran Surian, Kota Damansara, 47810 Petaling Jaya, Selangor, Malaysia",3.1562631999999997,101.57115859999999,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
ChIJJ0nR3q5FzDERjKL1QHBnaM8,JomCharge Charging Station,"47000 Sungai Buloh, Selangor, Malaysia",3.2248071,101.57710689999999,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Gombak,True,False,likely-public
ChIJHa-QEBFFzDERzcI24llGgB0,ChargeSINI Charging Station,"Suria Putra, Jalan BRP 2/1, Bukit Rahman Putra, 47000 Sungai Buloh, Selangor, Malaysia",3.218915,101.55511519999999,OPERATIONAL,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,Petaling,True,False,likely-public
