series,model,variant,h,origin,origin_month,converged,MASE,MAE,RMSE,MAPE
full_2020_2026,ETS,tuned,6,65,2025-06,True,2.595127431679594,892.719743371354,1120.1437588799313,27.117074367711
full_2020_2026,ETS,tuned,6,66,2025-07,True,4.734104973389766,1648.4018432394485,1865.453000127737,47.17989983901887
full_2020_2026,ETS,tuned,6,67,2025-08,True,2.6790026101266857,967.5106436901107,1150.1981551404433,27.07853022592999
full_2020_2026,ETS,tuned,6,68,2025-09,True,1.867218619843976,704.6108556420991,859.2248816591152,22.070416095644195
full_2020_2026,ARIMA,base,6,36,2023-01,True,3.137459057964543,280.6092686280143,305.5648264973837,50.46245797801257
full_2020_2026,ARIMA,base,6,37,2023-02,True,3.2363825993965665,314.00683804504035,327.6549491913043,51.78918280077439
full_2020_2026,ARIMA,base,6,38,2023-03,True,1.629202517570146,183.77690670846957,205.27584395054444,29.382186879636613
full_2020_2026,ARIMA,base,6,39,2023-04,True,2.2734916620496888,269.8198590338524,290.88181071835794,39.372636212332715
full_2020_2026,ARIMA,base,6,40,2023-05,True,1.4077140036921711,190.80686083572706,255.48938514204337,22.985733861947026
full_2020_2026,ARIMA,base,6,41,2023-06,True,2.865899999927468,420.28075746245685,614.816989011155,35.32998488980789
full_2020_2026,ARIMA,base,6,42,2023-07,True,2.757753312768263,436.06676552152993,608.1121872069167,36.30214117133991
full_2020_2026,ARIMA,base,6,43,2023-08,True,2.1494877788016002,370.1073843429272,553.0111487473757,29.92197505619258
full_2020_2026,ARIMA,base,6,44,2023-09,True,3.0659955497515123,536.9527610982419,677.8446880477221,41.65371543760874
full_2020_2026,ARIMA,base,6,45,2023-10,True,2.291221372879234,434.71090044789054,575.5083917088149,32.0811260293383
full_2020_2026,ARIMA,base,6,46,2023-11,True,2.2424358651631184,460.035321557865,574.6962597199961,32.61259224969022
