scenario,cum_pop_share,cum_access_share
current,0.6859462683714994,0.32659044248398333
current,0.6862607785856273,0.32696835095718135
current,0.6878333296562669,0.3288736827736413
current,0.6884505083952417,0.3296226901027519
current,0.6886077635023057,0.3298136592866984
current,0.6887620581870494,0.33000129525435085
current,0.6888777792006072,0.3301436298096251
current,0.6894253655756909,0.3308177603687297
current,0.6896182339316206,0.3310556187766425
current,0.6897725286163643,0.3312464519973635
current,0.6905588041516841,0.33222177640407025
current,0.691589554975371,0.333504499764032
current,0.6923626180931362,0.3344666248525474
current,0.6944624250204313,0.3370921797026691
current,0.6949133785057943,0.3376660446330942
current,0.6970070911164082,0.34034297609864134
current,0.7007812136859433,0.34516944060834004
current,0.7028255300777747,0.3477918593612075
current,0.7034545505060306,0.34859950778967064
current,0.7040665588075946,0.34938602237639377
current,0.7049040438518401,0.3504767668174296
current,0.7056126850431248,0.35140236571327493
current,0.7064501700873703,0.35250004711160676
current,0.7068367016462529,0.35300775905126996
current,0.7069909963309966,0.35321062680146087
current,0.708090895197675,0.3546611873188298
current,0.7091916809471227,0.356114655194169
current,0.7100935879178487,0.35730660635316414
current,0.7107055962194128,0.3581154851681161
current,0.7117363470430996,0.35948536623020944
current,0.7144096838631869,0.3630478899025879
current,0.7150387042914428,0.36388826752997
current,0.7202281228245534,0.3708415148603852
current,0.7225869494305128,0.37401646979320285
current,0.7228768480996748,0.37440710389571497
current,0.7232633796585574,0.37493233928118
current,0.7309688799046914,0.3854901665820689
current,0.7334849616177147,0.3889398685111257
current,0.736158298437802,0.39260772592206816
current,0.7375735944013776,0.3945526055385006
current,0.740633635909198,0.3987674330816993
current,0.7431739087309593,0.4022670762858484
current,0.7434884189450872,0.40270060769214255
current,0.7466335210863664,0.4070565393699801
current,0.7472455293879304,0.4079092487922347
current,0.7479863815424553,0.40894565736119065
current,0.749087167291903,0.4104932427949612
current,0.7496991755934671,0.4113595001112743
current,0.7503433948582714,0.41227250156843637
current,0.7528836676800328,0.4158819015631556
current,0.756028769821312,0.4203620890205293
current,0.756640778122876,0.42123801712259645
current,0.7591568598358993,0.42485211913600784
current,0.7596286251570912,0.4255408078881633
current,0.7603372663483758,0.42657783433192265
current,0.761400228135303,0.4281440087314768
current,0.7618189706574258,0.4287733900724544
current,0.7620444474001072,0.4291131406842613
current,0.763302488256619,0.4310131105012122
current,0.7635923869257809,0.43145235086114797
current,0.7646875596759481,0.43312905922003825
current,0.7730519588206801,0.44596875240691647
current,0.7740028969870495,0.44743380716755954
current,0.7741601520941135,0.4476763184748905
current,0.7744746623082414,0.44816457521631853
current,0.7752609378435612,0.44939037031616763
current,0.7769907440212648,0.45209858816488824
current,0.7795310168430262,0.4560794090249938
current,0.7825188638772413,0.460798933167851
current,0.7832919269950065,0.46202805767645055
current,0.7839039352965705,0.4630146220207037
current,0.7845329557248264,0.4640291351383333
current,0.7850047210460183,0.4647929605034475
current,0.7906659049003207,0.47399418330331644
current,0.7907303268268011,0.4740989412061553
current,0.7907947487532815,0.474204371596315
current,0.7933445143078541,0.47838504392653375
current,0.7945041089845019,0.480297768943908
current,0.794987273433105,0.48109702195227777
current,0.7973461000390645,0.4850243600823377
current,0.8003739305836446,0.4900896342300642
current,0.8006884407977725,0.4906166781098586
current,0.8018158245111799,0.49252132194645215
current,0.8024922547392245,0.4936641539856733
current,0.8037806932688331,0.4958468630360356
current,0.8045414438019286,0.49714246573424425
current,0.8052178740299731,0.4982983483745808
current,0.805636616552096,0.49901710103546026
current,0.8063774687066209,0.500300852000877
current,0.8070064891348767,0.5014093331033783
current,0.8074896535834799,0.5022767743937339
current,0.8081660838115244,0.5034926452084116
current,0.8086814592233679,0.5044203566511037
current,0.8113549691723057,0.5093325556698319
current,0.8114838130252665,0.5095694926857776
current,0.8125845987747142,0.5116018309493531
current,0.8147861702736097,0.5156945499874508
current,0.8153981785751737,0.5168341173992207
current,0.8235754441424996,0.5321228533187939
current,0.8237326992495636,0.5324211852235817
current,0.8245189747848835,0.5339173142091093
current,0.8246156076746041,0.5341016012721422
current,0.8246800296010844,0.5342247483753796
current,0.8269025860646593,0.5385275020501953
current,0.8269670079911396,0.5386529798748735
current,0.8277532835264595,0.5401896322645561
current,0.8394916027504582,0.5632754968605399
current,0.8412214089281618,0.5666791490793894
current,0.8425098474577704,0.5692149283454736
current,0.8429816127789622,0.5701559673980707
current,0.8453404393849216,0.5748612947321762
current,0.8570787586089204,0.5983955495878733
current,0.8571431805354007,0.5985250198290699
current,0.8596834533571621,0.6036541043643013
current,0.8693789532924666,0.6233620326569077
current,0.8698507186136585,0.6243234261754292
current,0.8705593598049431,0.6257751152865859
current,0.8719444312242723,0.6286157117179791
current,0.8723631737463952,0.6294758026125908
current,0.8732650807171212,0.6313525655879367
current,0.8746803766806968,0.6343006193311739
current,0.8864186959046955,0.6588276358900598
current,0.8909790940095502,0.6683645691478737
current,0.8925574312083208,0.671675217777211
current,0.895388023135472,0.6776684086990409
current,0.8975895946343675,0.68234219624837
current,0.8976540165608479,0.6824792096088308
current,0.8994900414655401,0.6863934534580027
current,0.8995222524287804,0.6864622732266993
current,0.9021957623777181,0.6921753827923567
current,0.9048690991978054,0.697888420796557
current,0.9054488965361293,0.6991355998505846
current,0.9059642719479727,0.7002474682415679
current,0.9081831276695012,0.7050417189997685
current,0.9093105113829086,0.7074832692515064
current,0.9093427223461489,0.7075537582366116
current,0.910115785463914,0.7092499577114252
current,0.9102768402801151,0.7096041286072101
current,0.9171960649909293,0.7248919895358084
current,0.9175825965498119,0.7257508973449575
current,0.9182590267778564,0.7272702278282699
current,0.923605700418031,0.7393206716468608
current,0.9237989661974723,0.7397574460063419
current,0.9263150479104956,0.7454520776795895
current,0.9263794698369759,0.745598725936518
current,0.9323551639054064,0.7592377791405334
current,0.9324840077583673,0.7595340728998666
current,0.9325806406480879,0.7597565119502424
current,0.9326450625745683,0.7599049017073507
current,0.93390310343108,0.7628072764314326
current,0.9368020901226992,0.7695162442247161
current,0.9370597778286209,0.7701148329836219
current,0.9384448492479501,0.7733816105668783
current,0.9384770602111904,0.7734577397756047
current,0.939926553557,0.7769776361241042
current,0.9403130851158826,0.7779190119248125
current,0.9404097180056032,0.7781555702400297
current,0.9404741399320836,0.77831396418616
current,0.9405063508953239,0.7783940123328629
current,0.9406029837850445,0.7786342845227321
current,0.941279414013089,0.7803452289588566
current,0.9413116249763293,0.7804267191926183
current,0.9424067977264965,0.783199864008081
current,0.9425034306162171,0.7834453617111096
current,0.9435019704766637,0.7860223300742466
current,0.9444682993738701,0.78851743860012
current,0.9445649322635907,0.788768638937232
current,0.9446615651533113,0.7890207586257272
current,0.9461754804256014,0.7929978128050916
current,0.9472384422125285,0.7957920534461709
current,0.9473994970287296,0.7962170622174354
current,0.9474961299184502,0.7964767322426781
current,0.9475605518449306,0.796650170488155
current,0.9476571847346512,0.7969141235807732
current,0.948236982072975,0.7985108900005273
current,0.9483980368891761,0.7989638670723308
current,0.950620593352751,0.8052275129219576
current,0.951844609955879,0.808677147040979
current,0.9537128458238114,0.8139541857139913
current,0.954099377382694,0.8150520627796763
current,0.9544214870150961,0.8159693860486961
current,0.9550012843534199,0.8176327093027222
current,0.955162339169621,0.8181016004221688
current,0.9554200268755427,0.8188563403833621
current,0.9561930899933079,0.8211523986540462
current,0.9566440434786708,0.8225144860598448
current,0.9574493175596762,0.8249652630870978
current,0.9575459504493968,0.8252613804679653
current,0.9582868026039217,0.8275450728849731
current,0.9600584055821335,0.8330244424705041
current,0.9610247344793399,0.8360183465807635
current,0.9615723208544236,0.8377258583679322
current,0.9655342693329699,0.8500905726954446
current,0.9664039653404557,0.852823893990402
current,0.9665005982301763,0.8531284525948726
current,0.9673380832744218,0.8557838077609723
current,0.9686587327672707,0.8599868348757712
current,0.9697216945541978,0.8634384229488392
current,0.9733293224371018,0.8752478505818051
current,0.9743600732607887,0.8786232528892306
current,0.9743922842240289,0.8787332654582722
current,0.9756485117903972,0.8830496989661446
current,0.9757129337168776,0.8832726067267748
current,0.9768725283935253,0.8873111363403189
current,0.9769369503200057,0.8875458057789862
current,0.9797070931586641,0.8977495607509596
current,0.9799003589381053,0.8984618175377669
current,0.9805123672396694,0.9007351043404497
current,0.9806734220558705,0.9013633267762844
current,0.9823806031076019,0.908247485204902
current,0.9836368306739702,0.9134019881850577
current,0.98511853498302,0.9195404650822304
current,0.9855050665419026,0.9211823314022843
current,0.9856016994316232,0.9215981593648443
current,0.9862781296596678,0.9245147782776506
current,0.9869545598877123,0.927553888579972
current,0.9881785764908404,0.9333136941326031
current,0.9892415382777675,0.9384455738367814
current,0.9895636479101696,0.9400172569329264
current,0.9912386179986608,0.9483199603751885
current,0.9916895714840237,0.950588676262479
current,0.9931712757930735,0.9584929168409617
current,0.9942342375800006,0.9642664179638563
current,0.9947818239550843,0.9674028425912764
current,0.9957481528522907,0.9730016160913841
current,0.9971654352348601,0.9817980656900887
current,0.9985827176174296,0.990625275761855
current,0.999999999999999,1.0000000000000007
equity_siting,0.0,0.0
equity_siting,7.714734237185409e-05,1.4146178814639144e-09
equity_siting,0.00015429468474370818,7.493652716627168e-09
equity_siting,0.0002314420271155623,1.4683254473404644e-08
equity_siting,0.00030858936948741637,2.2807245431751757e-08
equity_siting,0.00034716304067334343,2.857881335529406e-08
equity_siting,0.000638337026576899,7.897838604245998e-08
equity_siting,0.0007154843689487531,9.702344138100202e-08
equity_siting,0.0007788802467067109,1.1552460600749288e-07
equity_siting,0.0012156412255620442,2.521988790830204e-07
equity_siting,0.0012927885679338983,2.7764531866236495e-07
equity_siting,0.0013313622391198253,2.913163656599633e-07
equity_siting,0.001622536225023381,3.9719344493636377e-07
equity_siting,0.0019137102109269364,5.165888547526711e-07
equity_siting,0.002204884196830492,6.903016079111458e-07
equity_siting,0.0023048750028921657,7.51053943953715e-07
equity_siting,0.002596048988795721,9.455209862737944e-07
equity_siting,0.0028872229746992766,1.1505656831823842e-06
equity_siting,0.0030140147302151923,1.255586299990336e-06
equity_siting,0.0030525884014011196,1.2929296178866522e-06
equity_siting,0.003634936373208231,1.9415843282017028e-06
equity_siting,0.003673510044394158,1.9849132111391023e-06
equity_siting,0.0039646840302977136,2.338154404646214e-06
equity_siting,0.004110271023249491,2.5656566936414976e-06
equity_siting,0.004187418365621346,2.6911804767630357e-06
equity_siting,0.004478592351524901,3.1885522806135093e-06
equity_siting,0.004624179344476679,3.488099026644005e-06
equity_siting,0.004687575222234636,3.631578845230644e-06
equity_siting,0.0047261488934205636,3.7213386683690996e-06
equity_siting,0.004871735886372341,4.0800916819169664e-06
equity_siting,0.005017322879324119,4.4422104194012245e-06
equity_siting,0.0053084968652276745,5.225512006601408e-06
equity_siting,0.005371892742985632,5.406673469703634e-06
equity_siting,0.0054986844985015475,5.7751351911569385e-06
equity_siting,0.005935445477356881,7.106884666232967e-06
equity_siting,0.0060810324703086584,7.56288863533849e-06
equity_siting,0.006663380442115769,9.533737087393987e-06
equity_siting,0.006790172197631685,9.972989337810276e-06
equity_siting,0.0070813461835352405,1.0992138895325387e-05
equity_siting,0.007119919854721168,1.112804187543972e-05
equity_siting,0.007265506847672945,1.1645254843621042e-05
equity_siting,0.007411093840624723,1.2217619631337949e-05
equity_siting,0.007556680833576501,1.284987169115312e-05
equity_siting,0.007620076711334458,1.3135637198162753e-05
equity_siting,0.007765663704286236,1.3810035538850567e-05
equity_siting,0.007911250697238014,1.4491551324493619e-05
equity_siting,0.00820242468314157,1.5892663827259322e-05
equity_siting,0.008348011676093347,1.659341913573609e-05
equity_siting,0.008425159018465201,1.7002770544577638e-05
equity_siting,0.008716333004368757,1.855416036865956e-05
equity_siting,0.008793480346740611,1.8984742738206052e-05
equity_siting,0.009084654332644167,2.0638931762273702e-05
equity_siting,0.009384626750829189,2.2398276886953013e-05
equity_siting,0.009530213743780967,2.3262345049005056e-05
equity_siting,0.009593609621538924,2.3656875357521442e-05
equity_siting,0.00997398488808667,2.6128374731550208e-05
equity_siting,0.010119571881038448,2.713498604139121e-05
equity_siting,0.010196719223410302,2.7688031537858025e-05
equity_siting,0.010796664059780347,3.2058262343163276e-05
equity_siting,0.010835237730966273,3.23393310528239e-05
equity_siting,0.011135210149151295,3.4550312770226276e-05
equity_siting,0.01142638413505485,3.6780121891000775e-05
equity_siting,0.011717558120958406,3.907790239524282e-05
equity_siting,0.01179470546333026,3.9692055001095684e-05
equity_siting,0.011921497218846175,4.070283483330099e-05
equity_siting,0.012067084211797953,4.1891592331414206e-05
equity_siting,0.01213048008955591,4.2415030132783055e-05
equity_siting,0.012430452507740932,4.491245554413695e-05
equity_siting,0.012620640141014806,4.650734703125624e-05
equity_siting,0.012684036018772764,4.703968312098221e-05
equity_siting,0.012747431896530721,4.759408500366659e-05
equity_siting,0.012810827774288679,4.814892561326186e-05
equity_siting,0.012874223652046636,4.870385807488032e-05
equity_siting,0.012937619529804593,4.929243892236848e-05
equity_siting,0.013083206522756371,5.0644802399554405e-05
equity_siting,0.013160353865128226,5.1374250401383594e-05
equity_siting,0.013223749742886183,5.198668307746521e-05
equity_siting,0.013300897085258038,5.2738494285648106e-05
equity_siting,0.013378044427629892,5.350064395287315e-05
equity_siting,0.01344144030538785,5.413445536648032e-05
equity_siting,0.013732614291291405,5.707736682807815e-05
equity_siting,0.01385940604680732,5.836134361820924e-05
equity_siting,0.014112989557839151,6.09856010679701e-05
equity_siting,0.014258576550790929,6.255640793903049e-05
equity_siting,0.014448764184064803,6.462137107731132e-05
equity_siting,0.01459435117701658,6.623881767926541e-05
equity_siting,0.014671498519388435,6.712031110044529e-05
equity_siting,0.014734894397146392,6.78854705370809e-05
equity_siting,0.015171655376001725,7.325492204326768e-05
equity_siting,0.015210229047187652,7.373906311622772e-05
equity_siting,0.015287376389559506,7.471133167431752e-05
equity_siting,0.015403097403117287,7.617362706277164e-05
equity_siting,0.015480244745489142,7.715796398066342e-05
equity_siting,0.015670432378763016,7.966927267656216e-05
equity_siting,0.016370368021194733,8.900706208172957e-05
equity_siting,0.01666154200709829,9.292463971373991e-05
equity_siting,0.016807129000050068,9.489079003753651e-05
equity_siting,0.01690711980611174,9.628172805155055e-05
equity_siting,0.0169705156838697,9.718392002426784e-05
equity_siting,0.017009089355055625,9.774850408113911e-05
equity_siting,0.017072485232813583,9.868121353677928e-05
equity_siting,0.017149632575185435,9.983731794535994e-05
equity_siting,0.017466611963975226,0.00010459276689061186
equity_siting,0.017612198956927005,0.00010678995175819523
equity_siting,0.01773899071244292,0.00010870881848743064
equity_siting,0.017865782467958835,0.00011065751696529697
equity_siting,0.01830955361226454,0.00011769993264379834
equity_siting,0.018618142981751958,0.00012269316856715494
equity_siting,0.018656716652937885,0.00012331762742862708
equity_siting,0.018720112530695842,0.00012438121883669354
equity_siting,0.01886569952364762,0.00012685507249472037
equity_siting,0.018942846866019474,0.00012817776290037963
equity_siting,0.01906963862153539,0.00013036668301510677
equity_siting,0.01921522561448717,0.00013289232891524925
equity_siting,0.019253799285673095,0.00013357598137238308
equity_siting,0.01969056026452843,0.0001413672204521567
equity_siting,0.01994414377556026,0.00014602096969635242
equity_siting,0.020070935531076174,0.0001483556807770866
equity_siting,0.020148082873448027,0.00014980283190860216
equity_siting,0.020293669866399806,0.0001525487958050013
equity_siting,0.020584843852303362,0.00015809917401442177
equity_siting,0.020711635607819277,0.0001605262064298602
equity_siting,0.021002809593722832,0.00016616311214836328
equity_siting,0.021195677949652467,0.00016993296819018934
equity_siting,0.021341264942604247,0.0001728951930514676
equity_siting,0.02146805669812016,0.00017554228190713153
equity_siting,0.02161364369107194,0.0001786327056819741
equity_siting,0.021904817676975497,0.00018486822241998107
equity_siting,0.021943391348161423,0.0001857027717429788
equity_siting,0.022020538690533276,0.00018738137707850246
equity_siting,0.022220520302656623,0.00019178383384962555
equity_siting,0.022377775409720583,0.0001952550210889329
equity_siting,0.022504567165236498,0.00019814301906071976
equity_siting,0.022631358920752413,0.00020103634933025825
equity_siting,0.02266993259193834,0.0002019186964034631
equity_siting,0.022708506263124265,0.00020281391413931512
equity_siting,0.022785653605496118,0.00020464765183302776
equity_siting,0.022931240598447897,0.0002081188502039927
equity_siting,0.023222414584351453,0.00021521722704648895
equity_siting,0.02351358857025501,0.00022252732248329444
equity_siting,0.023552162241440935,0.00022351025103976006
equity_siting,0.02367895399695685,0.00022675026607863814
equity_siting,0.023878935609080196,0.00023187835863380663
equity_siting,0.024078917221203543,0.00023704670281044814
equity_siting,0.0243700912071071,0.00024466855610213843
equity_siting,0.024433487084865056,0.0002463412450464338
equity_siting,0.024472060756050983,0.00024738740117286517
equity_siting,0.024617647749002762,0.00025152633033611183
equity_siting,0.02465622142018869,0.00025262765341212053
equity_siting,0.024694795091374615,0.000253745600750601
equity_siting,0.024884982724648487,0.0002592967749544475
equity_siting,0.02496213006702034,0.00026156637650110804
equity_siting,0.025000703738206266,0.0002627211870806321
equity_siting,0.02507785108057812,0.00026503512331366787
equity_siting,0.025177841886639792,0.00026807766399098375
equity_siting,0.02521641555782572,0.000269268133481403
equity_siting,0.02529356290019757,0.00027165112489325137
equity_siting,0.02567393816674532,0.00028370968778529165
equity_siting,0.025751085509117172,0.0002861584493515942
equity_siting,0.02589667250206895,0.000290826810489492
equity_siting,0.026213651890858742,0.0003010044628026834
equity_siting,0.026530631279648532,0.0003112757549486887
equity_siting,0.02659402715740649,0.00031336976379668906
equity_siting,0.026885201143310045,0.00032324284713137466
equity_siting,0.027030788136261825,0.00032823765266505096
equity_siting,0.027094184014019782,0.00033042976407151876
equity_siting,0.027220975769535697,0.0003348185814753751
equity_siting,0.02732096657559737,0.00033829929667805926
equity_siting,0.027552408602712932,0.0003464250442296841
equity_siting,0.02769799559566471,0.0003515740884454495
equity_siting,0.02784358258861649,0.0003567746046826709
equity_siting,0.027970374344132406,0.0003613172562090599
equity_siting,0.028033770221890363,0.00036360966074051274
equity_siting,0.02809716609964832,0.0003659071551689115
equity_siting,0.028444329140321665,0.00037856253546206844
equity_siting,0.02857112089583758,0.0003833859756924266
equity_siting,0.028686841909395362,0.0003877907924499037
equity_siting,0.02872541558058129,0.0003892860080569584
equity_siting,0.028871002573533068,0.00039496312825464916
equity_siting,0.029162176559436623,0.00040650825361572876
equity_siting,0.029307763552388403,0.0004124094569675039
equity_siting,0.029407754358450076,0.00041646561902801535
equity_siting,0.029446328029636003,0.00041803893917753226
equity_siting,0.02950972390739396,0.0004206386953374505
equity_siting,0.029699911540667832,0.00042847781339977356
equity_siting,0.029845498533619612,0.00043450936460169695
equity_siting,0.030427846505426723,0.0004590134451840371
equity_siting,0.03058214119017043,0.0004656575756808287
equity_siting,0.03096251645671818,0.0004820960045401091
equity_siting,0.031025912334476137,0.00048487249059360504
equity_siting,0.03112590314053781,0.0004893000747629813
equity_siting,0.031164476811723737,0.0004910320954847843
equity_siting,0.03131006380467551,0.0004976790436088448
equity_siting,0.03137345968243347,0.0005006254515992151
equity_siting,0.031773422906680164,0.0005197466121589152
equity_siting,0.03197340451880351,0.0005294729280335756
equity_siting,0.032243420217105,0.0005426166419308948
equity_siting,0.03228199388829093,0.0005444976858021158
equity_siting,0.03235914123066278,0.0005482742765614388
equity_siting,0.03239771490184871,0.000550191412216802
equity_siting,0.03247486224422056,0.0005540336679175198
equity_siting,0.03267484385634391,0.000564074762990377
equity_siting,0.032774834662405584,0.0005691166154691328
equity_siting,0.03297481627452893,0.0005792041400163367
equity_siting,0.03326599026043249,0.0005940292133396875
equity_siting,0.03330456393161842,0.0005960161130132432
equity_siting,0.033404554737680094,0.0006012333083143601
equity_siting,0.03360453634980344,0.0006117088011733515
equity_siting,0.033731328105319355,0.0006183561778594575
equity_siting,0.034022502091222914,0.000634094623323412
equity_siting,0.03414929384673883,0.0006410280071677781
equity_siting,0.034349275458862176,0.0006520201892379846
equity_siting,0.03442642280123403,0.0006562621270047807
equity_siting,0.034526413607295706,0.00066179832940473
equity_siting,0.034672000600247485,0.0006698774818689002
equity_siting,0.035057737312106756,0.0006913703836462876
equity_siting,0.03512113318986471,0.0006949152928777436
equity_siting,0.03524792494538063,0.0007021087061187013
equity_siting,0.035818487845202245,0.0007345365839045949
equity_siting,0.03594527960071816,0.0007417429096494052
equity_siting,0.03602242694309001,0.0007461288538938705
equity_siting,0.036099574285461865,0.0007505628075940697
equity_siting,0.03622636604097778,0.0007578596020242441
equity_siting,0.03637195303392956,0.0007663612110223744
equity_siting,0.036571934646052906,0.0007780406521142007
equity_siting,0.038410415101033685,0.0008854488207741319
equity_siting,0.03861039671315703,0.0008971392205350588
equity_siting,0.03876469139790074,0.000906176516934033
equity_siting,0.038828087275658694,0.0009098899665921068
equity_siting,0.039264848254514026,0.0009356394575058499
equity_siting,0.03932824413227198,0.0009393834295849085
equity_siting,0.03958182764330381,0.0009546288632922566
equity_siting,0.03972741463625559,0.0009634667844734114
equity_siting,0.039804561978627445,0.0009681507799565096
equity_siting,0.039950148971579225,0.0009770413823836797
equity_siting,0.04002729631395108,0.0009818024789378511
equity_siting,0.04018159099869478,0.0009913733302857866
equity_siting,0.04033884610575874,0.0010011357028000321
equity_siting,0.04045456711931652,0.0010083355578871076
equity_siting,0.040517962997074476,0.0010122974083240277
equity_siting,0.04124589796183337,0.0010579556616851804
equity_siting,0.04154587038001839,0.001076863054579502
equity_siting,0.04224580602245011,0.0011211264486580164
equity_siting,0.04253698000835367,0.0011396980966861569
equity_siting,0.042682567001305446,0.0011490821230056925
equity_siting,0.04278255780736712,0.0011555308850766288
equity_siting,0.0429281448003189,0.00116492050216875
equity_siting,0.04312812641244225,0.0011778314579308235
equity_siting,0.04362808044275062,0.0012101442389824601
equity_siting,0.04366665411393655,0.0012126413523708894
equity_siting,0.0437438014563084,0.0012177460801029614
equity_siting,0.04382094879868025,0.001222866747624961
equity_siting,0.04396653579163203,0.001232614615153729
equity_siting,0.046506808613393395,0.001403571338345749
equity_siting,0.046652395606345175,0.00141346027232096
equity_siting,0.04680669029108888,0.0014239674203822298
equity_siting,0.04695227728404066,0.0014340126297662512
equity_siting,0.04702942462641251,0.0014393372329072583
equity_siting,0.047106571968784365,0.0014447051003518166
equity_siting,0.047252158961736145,0.0014548462027405855
equity_siting,0.047329306304108,0.0014602256403925668
equity_siting,0.04747489329705978,0.001470478664345486
equity_siting,0.04820282826181867,0.0015217718679570804
equity_siting,0.0484564117728505,0.0015396953330208782
equity_siting,0.04853355911522235,0.001545164062947348
equity_siting,0.04867914610817413,0.0015555444811496243
equity_siting,0.04897032009407769,0.0015763456988438164
equity_siting,0.04947027412438606,0.0016125548303162767
equity_siting,0.049533670002144016,0.0016171696242177759
equity_siting,0.04973365161426736,0.0016317853133211216
equity_siting,0.04987923860721914,0.001642442430565771
equity_siting,0.05022640164789249,0.0016679492264706495
equity_siting,0.050371988640844266,0.0016786485116890826
equity_siting,0.05043538451860222,0.0016833108353177736
equity_siting,0.05056217627411814,0.0016926422929261875
equity_siting,0.050870765643605556,0.0017156423294367154
equity_siting,0.05110220767072112,0.0017329788629711772
equity_siting,0.05139338165662468,0.001754809144702567
equity_siting,0.05159336326874803,0.0017698161495039708
equity_siting,0.05189333568693305,0.0017924348461702808
equity_siting,0.052193308105118075,0.0018151067788529714
equity_siting,0.05321241705578052,0.0018927559502754287
equity_siting,0.053412398667903864,0.0019079998700730141
equity_siting,0.05361238028002721,0.0019232785596020987
equity_siting,0.05381236189215056,0.0019386273955032396
equity_siting,0.053969616999214515,0.0019507131304122819
equity_siting,0.05412391168395822,0.0019625997128680846
equity_siting,0.054162485355144147,0.0019655723345620153
equity_siting,0.05426247616120582,0.001973290704940898
equity_siting,0.0544080631541576,0.00198464885314123
equity_siting,0.054598250787431475,0.001999586509063635
equity_siting,0.05469824159349315,0.0020075109252253535
equity_siting,0.054888429226767024,0.0020226001610238764
equity_siting,0.055034016219718804,0.0020341554154223213
equity_siting,0.05523399783184215,0.002050106193418043
equity_siting,0.055633961056088845,0.0020821362610218635
equity_siting,0.055826829412018476,0.002097611355896198
equity_siting,0.05602681102414182,0.0021136572469818865
equity_siting,0.0561723980170936,0.0021253459127321514
equity_siting,0.05637237962921695,0.002141476385252661
equity_siting,0.0565723612413403,0.002157633508613158
equity_siting,0.05661093491252622,0.0021607773122900614
equity_siting,0.056801122545800095,0.002176334087223844
equity_siting,0.05687826988817195,0.0021826642084202263
equity_siting,0.05717824230635697,0.0022073017813544716
equity_siting,0.05737822391848032,0.00222373917080068
equity_siting,0.05766939790438388,0.0022477321322490235
equity_siting,0.05781498489733566,0.0022597731539932843
equity_siting,0.057878380775093614,0.0022650267291654176
equity_siting,0.05870252718594707,0.0023333407312170432
equity_siting,0.058802517992008745,0.0023416699873311793
equity_siting,0.058948104984960524,0.002353806131114917
equity_siting,0.05901150086271848,0.002359109421816997
equity_siting,0.05915708785567026,0.0023715066083065143
equity_siting,0.05935706946779361,0.0023885977769118882
equity_siting,0.059557051079916955,0.0024057028902737723
equity_siting,0.05962044695767491,0.002411130507863637
equity_siting,0.05965902062886084,0.002414435107574509
equity_siting,0.059759011434922515,0.0024230889210157007
equity_siting,0.05995899304704586,0.002440472318486833
equity_siting,0.06002238892480382,0.0024460431264933854
equity_siting,0.0601679759177556,0.002458838347245855
equity_siting,0.060294767673271514,0.002469995631702096
equity_siting,0.060794721703579885,0.0025141806721359888
equity_siting,0.06098490933685376,0.002531020359661702
equity_siting,0.061130496329805536,0.0025439269464802234
equity_siting,0.06163045036011391,0.0025886314777421406
equity_siting,0.06270818028199919,0.002685086994592078
equity_siting,0.06274675395318512,0.002688540053482368
equity_siting,0.06294673556530847,0.0027065190510295223
equity_siting,0.06309232255826025,0.002719667969231734
equity_siting,0.06313089622944618,0.0027231740017839385
equity_siting,0.06320804357181803,0.002730203817772526
equity_siting,0.06335363056476981,0.0027435308202822454
equity_siting,0.06350792524951351,0.002757693422382486
equity_siting,0.0636535122424653,0.0027710777337408344
equity_siting,0.06378030399798121,0.002782749728317483
equity_siting,0.06381887766916713,0.002786309244479884
equity_siting,0.06401885928129049,0.0028047923011675253
equity_siting,0.06411885008735216,0.00281405984727644
equity_siting,0.06435029211446772,0.0028355197939543557
equity_siting,0.06464146610037128,0.0028625638460434365
equity_siting,0.06478705309332305,0.0028761747356376315
equity_siting,0.06493264008627483,0.00288982780322612
equity_siting,0.0650326308923365,0.002899220706269674
equity_siting,0.06517821788528828,0.0029129088468753802
equity_siting,0.06533251257003199,0.002927601684167748
equity_siting,0.06547809956298377,0.0029414769153935072
equity_siting,0.06576927354888733,0.0029692329334718966
equity_siting,0.06596925516101068,0.0029883972929264264
equity_siting,0.06626042914691424,0.0030163736567677766
equity_siting,0.06638722090243016,0.0030286182954611506
equity_siting,0.067016241330686,0.0030894465615288976
equity_siting,0.06739661659723374,0.0031262491329026067
equity_siting,0.06758680423050761,0.0031446593774336383
equity_siting,0.06805856955169949,0.0031904649810203297
equity_siting,0.06834974353760305,0.0032187975076289448
equity_siting,0.06847653529311896,0.003231163400122751
equity_siting,0.06862212228607074,0.0032453693378794004
equity_siting,0.06881230991934462,0.0032639368991640777
equity_siting,0.0689280309329024,0.003275319622960878
equity_siting,0.06899142681066035,0.003281587323561314
equity_siting,0.06913701380361213,0.0032960004116394095
equity_siting,0.06973695863998218,0.0033554499501324197
equity_siting,0.06985267965353996,0.0033669556841130557
equity_siting,0.06999826664649174,0.00338143956526581
equity_siting,0.07012505840200765,0.003394124406249574
equity_siting,0.07027064539495943,0.003408690712497576
equity_siting,0.0703706362010211,0.0034187141273649604
equity_siting,0.0707705994252678,0.003458847147880529
equity_siting,0.07091618641821958,0.003473473139883702
equity_siting,0.0709547600894055,0.0034773491443192963
equity_siting,0.07110905477414921,0.0034928910855675484
equity_siting,0.07122477578770699,0.0035047039845712974
